Iteration	Durchschnittsdichte
1871	1.00702
1872	1.00663
1873	1.00626
1874	1.00593
1875	1.00564
1876	1.0054
1877	1.00523
1878	1.00511
1879	1.00505
1880	1.00506
1881	1.00513
1882	1.00526
1883	1.00545
1884	1.0057
1885	1.00599
1886	1.00632
1887	1.00669
1888	1.00709
1889	1.0075
1890	1.00793
1891	1.00836
1892	1.00877
1893	1.00917
1894	1.00954
1895	1.00987
1896	1.01015
1897	1.01039
1898	1.01056
1899	1.01067
1900	1.01072
1901	1.01071
1902	1.01063
1903	1.01049
1904	1.01029
1905	1.01005
1906	1.00975
1907	1.00941
1908	1.00904
1909	1.00864
1910	1.00823
1911	1.0078
1912	1.00738
1913	1.00697
1914	1.00658
1915	1.00623
1916	1.00591
1917	1.00563
1918	1.00541
1919	1.00525
1920	1.00514
1921	1.0051
1922	1.00511
1923	1.0052
1924	1.00533
1925	1.00553
1926	1.00577
1927	1.00607
1928	1.0064
1929	1.00677
1930	1.00716
1931	1.00758
1932	1.008
1933	1.00842
1934	1.00882
1935	1.00921
1936	1.00957
1937	1.00989
1938	1.01016
1939	1.01038
1940	1.01054
1941	1.01064
1942	1.01068
1943	1.01066
1944	1.01057
1945	1.01043
1946	1.01023
1947	1.00997
1948	1.00968
1949	1.00934
1950	1.00897
1951	1.00858
1952	1.00816
1953	1.00775
1954	1.00733
1955	1.00693
1956	1.00655
1957	1.0062
1958	1.0059
1959	1.00564
1960	1.00543
1961	1.00527
1962	1.00518
1963	1.00514
1964	1.00517
1965	1.00525
1966	1.0054
1967	1.00559
1968	1.00584
1969	1.00614
1970	1.00647
1971	1.00683
1972	1.00722
1973	1.00763
1974	1.00804
1975	1.00846
1976	1.00885
1977	1.00923
1978	1.00958
1979	1.00988
1980	1.01014
1981	1.01035
1982	1.0105
1983	1.01059
1984	1.01062
1985	1.01059
1986	1.0105
1987	1.01035
1988	1.01015
1989	1.00989
1990	1.00959
1991	1.00926
1992	1.00889
1993	1.0085
1994	1.0081
1995	1.00769
1996	1.00728
1997	1.00689
1998	1.00653
1999	1.00619
2000	1.00589
