Iteration	Durchschnittsdichte
1869	0.992896
1870	0.99292
1871	0.992945
1872	0.992972
1873	0.993
1874	0.993031
1875	0.993063
1876	0.993096
1877	0.993128
1878	0.99316
1879	0.993194
1880	0.993224
1881	0.993254
1882	0.993281
1883	0.993302
1884	0.993319
1885	0.993334
1886	0.993348
1887	0.993361
1888	0.993372
1889	0.99338
1890	0.993387
1891	0.99339
1892	0.993394
1893	0.993394
1894	0.993391
1895	0.993386
1896	0.993385
1897	0.993379
1898	0.993372
1899	0.993365
1900	0.993355
1901	0.993345
1902	0.993333
1903	0.99332
1904	0.993306
1905	0.993286
1906	0.993265
1907	0.993245
1908	0.993223
1909	0.993201
1910	0.993177
1911	0.993155
1912	0.993132
1913	0.99311
1914	0.993091
1915	0.993071
1916	0.993056
1917	0.993042
1918	0.993031
1919	0.993021
1920	0.993011
1921	0.993006
1922	0.993001
1923	0.993
1924	0.992999
1925	0.993003
1926	0.993007
1927	0.993014
1928	0.993024
1929	0.993034
1930	0.993047
1931	0.99306
1932	0.993075
1933	0.993091
1934	0.993107
1935	0.993123
1936	0.993142
1937	0.993163
1938	0.993186
1939	0.993212
1940	0.993239
1941	0.993269
1942	0.993299
1943	0.993332
1944	0.993364
1945	0.993398
1946	0.99343
1947	0.993464
1948	0.993496
1949	0.993529
1950	0.993561
1951	0.993591
1952	0.993619
1953	0.993644
1954	0.993666
1955	0.993681
1956	0.993693
1957	0.993703
1958	0.993711
1959	0.993714
1960	0.993718
1961	0.99372
1962	0.993722
1963	0.993723
1964	0.993722
1965	0.99372
1966	0.993714
1967	0.993711
1968	0.993706
1969	0.993702
1970	0.993698
1971	0.993692
1972	0.993684
1973	0.993674
1974	0.993661
1975	0.993647
1976	0.993627
1977	0.993606
1978	0.993585
1979	0.993562
1980	0.993539
1981	0.993517
1982	0.993495
1983	0.993474
1984	0.993454
1985	0.993436
1986	0.993417
1987	0.993402
1988	0.993388
1989	0.993378
1990	0.993368
1991	0.99336
1992	0.993355
1993	0.993351
1994	0.99335
1995	0.993347
1996	0.993348
1997	0.993351
1998	0.993354
1999	0.993359
2000	0.993366
2001	0.993373
2002	0.993384
2003	0.993395
2004	0.993408
2005	0.993421
2006	0.993438
2007	0.993453
2008	0.993472
2009	0.993491
2010	0.993513
2011	0.993538
2012	0.993562
2013	0.99359
2014	0.993619
2015	0.993649
2016	0.99368
2017	0.99371
2018	0.993741
2019	0.993771
2020	0.993801
2021	0.99383
2022	0.993859
2023	0.993886
2024	0.99391
2025	0.993934
2026	0.993956
2027	0.993979
2028	0.994
2029	0.994021
2030	0.994039
2031	0.994055
2032	0.994067
2033	0.994078
2034	0.994084
2035	0.994088
2036	0.994089
2037	0.994088
2038	0.994087
2039	0.994083
2040	0.994077
2041	0.994069
2042	0.99406
2043	0.994051
2044	0.994042
2045	0.994032
2046	0.994023
2047	0.99401
2048	0.993995
2049	0.993975
2050	0.993959
2051	0.993944
2052	0.993931
2053	0.993921
2054	0.993912
2055	0.993906
2056	0.993899
2057	0.993891
2058	0.993883
2059	0.993876
2060	0.993868
2061	0.993863
2062	0.993858
2063	0.993852
2064	0.993849
2065	0.993846
2066	0.993844
2067	0.993846
2068	0.993847
2069	0.99385
2070	0.993854
2071	0.993862
2072	0.993868
2073	0.993876
2074	0.993885
2075	0.993895
2076	0.993907
2077	0.993919
2078	0.993934
2079	0.993948
2080	0.993962
2081	0.99398
2082	0.993995
2083	0.994016
2084	0.994034
2085	0.994057
2086	0.99408
2087	0.994104
2088	0.994129
2089	0.994153
2090	0.994177
2091	0.994202
2092	0.994226
2093	0.99425
2094	0.994273
2095	0.994295
2096	0.994318
2097	0.994341
2098	0.994364
2099	0.994384
2100	0.994403
2101	0.994421
2102	0.994436
2103	0.994448
2104	0.994458
2105	0.994469
2106	0.994479
2107	0.994489
2108	0.994499
2109	0.994506
2110	0.994512
2111	0.994512
2112	0.99451
2113	0.994507
2114	0.994501
2115	0.994494
2116	0.994485
2117	0.994474
2118	0.994462
2119	0.994449
2120	0.994439
2121	0.994426
2122	0.994415
2123	0.994402
2124	0.994388
2125	0.994373
2126	0.994358
2127	0.994343
2128	0.994331
2129	0.99432
2130	0.994309
2131	0.9943
2132	0.994292
2133	0.994285
2134	0.994278
2135	0.994274
2136	0.994271
2137	0.99427
2138	0.994271
2139	0.994272
2140	0.994277
2141	0.994281
2142	0.994287
2143	0.994294
2144	0.994302
2145	0.994312
2146	0.994323
2147	0.994337
2148	0.994353
2149	0.99437
2150	0.994389
2151	0.994409
2152	0.994429
2153	0.994451
2154	0.994474
2155	0.994498
2156	0.994524
2157	0.99455
2158	0.994578
2159	0.994606
2160	0.994632
2161	0.994659
2162	0.994684
2163	0.994709
2164	0.994734
2165	0.994757
2166	0.994779
2167	0.9948
2168	0.994821
2169	0.994839
2170	0.994855
2171	0.994872
2172	0.994887
2173	0.9949
2174	0.994912
2175	0.99492
2176	0.994929
2177	0.994934
2178	0.994937
2179	0.994938
2180	0.994936
2181	0.994934
2182	0.994931
2183	0.994928
2184	0.994923
2185	0.994915
2186	0.994905
2187	0.994895
2188	0.994883
2189	0.99487
2190	0.994859
2191	0.994846
2192	0.994835
2193	0.994824
2194	0.994812
2195	0.994801
2196	0.994788
2197	0.994776
2198	0.994765
2199	0.994753
2200	0.99474
2201	0.994729
2202	0.994718
2203	0.994709
2204	0.994698
2205	0.994691
2206	0.994684
2207	0.994679
2208	0.994673
2209	0.994668
2210	0.994667
2211	0.994667
2212	0.994668
2213	0.994672
2214	0.994678
2215	0.994684
2216	0.994694
2217	0.994706
2218	0.994719
2219	0.994735
2220	0.994752
2221	0.994773
2222	0.994796
2223	0.99482
2224	0.994844
2225	0.994869
2226	0.994896
2227	0.994924
2228	0.994951
2229	0.99498
2230	0.995007
2231	0.995034
2232	0.995058
2233	0.995084
2234	0.995107
2235	0.995132
2236	0.995154
2237	0.995176
2238	0.995199
2239	0.995219
2240	0.995236
2241	0.995252
2242	0.995265
2243	0.995277
2244	0.995288
2245	0.995297
2246	0.995306
2247	0.995315
2248	0.995322
2249	0.995325
2250	0.995329
2251	0.99533
2252	0.995327
2253	0.995323
2254	0.995318
2255	0.995308
2256	0.995297
2257	0.995283
2258	0.99527
2259	0.995257
2260	0.995244
2261	0.99523
2262	0.995217
2263	0.995203
2264	0.995188
2265	0.995176
2266	0.995162
2267	0.995148
2268	0.995136
2269	0.995125
2270	0.995113
2271	0.995103
2272	0.995092
2273	0.995082
2274	0.995073
2275	0.995065
2276	0.995058
2277	0.995054
2278	0.995051
2279	0.995049
2280	0.995048
2281	0.99505
2282	0.995055
2283	0.995062
2284	0.995073
2285	0.995086
2286	0.995101
2287	0.995121
2288	0.995141
2289	0.995164
2290	0.995189
2291	0.995216
2292	0.995244
2293	0.99527
2294	0.995297
2295	0.995322
2296	0.995346
2297	0.995372
2298	0.995397
2299	0.995422
2300	0.995448
2301	0.995474
2302	0.995497
2303	0.995521
2304	0.995544
2305	0.995566
2306	0.995586
2307	0.995609
2308	0.995629
2309	0.995647
2310	0.995668
2311	0.995685
2312	0.995702
2313	0.995717
2314	0.99573
2315	0.995741
2316	0.995748
2317	0.995752
2318	0.995752
2319	0.995748
2320	0.995743
2321	0.995737
2322	0.995726
2323	0.995713
2324	0.995701
2325	0.995684
2326	0.995665
2327	0.995648
2328	0.99563
2329	0.99561
2330	0.995593
2331	0.995574
2332	0.995557
2333	0.995541
2334	0.995525
2335	0.99551
2336	0.995496
2337	0.995481
2338	0.995467
2339	0.995453
2340	0.995439
2341	0.995427
2342	0.995414
2343	0.995404
2344	0.995393
2345	0.995385
2346	0.995376
2347	0.995369
2348	0.995364
2349	0.99536
2350	0.995359
2351	0.995361
2352	0.995366
2353	0.995375
2354	0.995386
2355	0.995401
2356	0.995419
2357	0.99544
2358	0.995462
2359	0.995488
2360	0.995514
2361	0.995542
2362	0.995573
2363	0.995603
2364	0.995635
2365	0.995668
2366	0.995701
2367	0.995733
2368	0.995764
2369	0.995794
2370	0.995821
2371	0.995847
2372	0.99587
2373	0.995897
2374	0.995921
2375	0.995944
2376	0.995964
2377	0.995984
2378	0.996003
2379	0.996019
2380	0.996034
2381	0.996047
2382	0.996056
2383	0.996066
2384	0.996073
2385	0.996078
2386	0.996079
2387	0.996077
2388	0.996071
2389	0.996065
2390	0.996053
2391	0.996039
2392	0.996022
2393	0.996003
2394	0.995982
2395	0.995962
2396	0.995939
2397	0.995917
2398	0.995894
2399	0.995868
2400	0.995842
2401	0.995817
2402	0.995792
2403	0.995767
2404	0.995745
2405	0.995724
2406	0.995706
2407	0.995687
2408	0.995673
2409	0.995656
2410	0.995644
2411	0.995633
2412	0.995623
2413	0.995613
2414	0.995605
2415	0.995599
2416	0.995595
2417	0.995596
2418	0.995598
2419	0.995603
2420	0.995613
2421	0.995625
2422	0.99564
2423	0.995658
2424	0.995679
2425	0.995704
2426	0.99573
2427	0.99576
2428	0.995791
2429	0.995826
2430	0.995858
2431	0.995893
2432	0.995927
2433	0.995963
2434	0.995997
2435	0.996029
2436	0.996062
2437	0.996093
2438	0.996121
2439	0.996151
2440	0.99618
2441	0.996205
2442	0.996232
2443	0.996256
2444	0.996278
2445	0.996297
2446	0.996316
2447	0.996334
2448	0.996349
2449	0.996361
2450	0.996371
2451	0.996379
2452	0.996384
2453	0.996385
2454	0.996385
2455	0.996381
2456	0.996374
2457	0.996361
2458	0.996348
2459	0.99633
2460	0.996309
2461	0.996286
2462	0.996261
2463	0.996234
2464	0.996204
2465	0.996175
2466	0.996146
2467	0.996117
2468	0.996088
2469	0.996062
2470	0.996035
2471	0.996011
2472	0.995988
2473	0.995968
2474	0.995947
2475	0.995928
2476	0.995909
2477	0.995892
2478	0.995877
2479	0.995864
2480	0.995853
2481	0.995844
2482	0.995835
2483	0.995831
2484	0.995829
2485	0.995828
2486	0.995832
2487	0.995837
2488	0.995844
2489	0.995856
2490	0.99587
2491	0.995888
2492	0.995912
2493	0.995937
2494	0.995968
2495	0.996
2496	0.996034
2497	0.996069
2498	0.996106
2499	0.996146
2500	0.996183
2501	0.996221
2502	0.996259
2503	0.996297
2504	0.996333
2505	0.996368
2506	0.996402
2507	0.996434
2508	0.996465
2509	0.996492
2510	0.996521
2511	0.996547
2512	0.996571
2513	0.996594
2514	0.996615
2515	0.996634
2516	0.996649
2517	0.996661
2518	0.996669
2519	0.996677
2520	0.996681
2521	0.99668
2522	0.996677
2523	0.996673
2524	0.996663
2525	0.996649
2526	0.996633
2527	0.996614
2528	0.996588
2529	0.996563
2530	0.996533
2531	0.996504
2532	0.99647
2533	0.996438
2534	0.996405
2535	0.996373
2536	0.99634
2537	0.996308
2538	0.996277
2539	0.996247
2540	0.996218
2541	0.996191
2542	0.996168
2543	0.996147
2544	0.996128
2545	0.996112
2546	0.996096
2547	0.996081
2548	0.996071
2549	0.99606
2550	0.996052
2551	0.996047
2552	0.996045
2553	0.996046
2554	0.996047
2555	0.996056
2556	0.996064
2557	0.996076
2558	0.996093
2559	0.996112
2560	0.996135
2561	0.996159
2562	0.996188
2563	0.99622
2564	0.996254
2565	0.996292
2566	0.996332
2567	0.996374
2568	0.996415
2569	0.996458
2570	0.9965
2571	0.996544
2572	0.996585
2573	0.996627
2574	0.996666
2575	0.996702
2576	0.996737
2577	0.99677
2578	0.996802
2579	0.996831
2580	0.996855
2581	0.996877
2582	0.996894
2583	0.996909
2584	0.996922
2585	0.996932
2586	0.996942
2587	0.996946
2588	0.996947
2589	0.996946
2590	0.996941
2591	0.99693
2592	0.996918
2593	0.996903
2594	0.996885
2595	0.996865
2596	0.996842
2597	0.996816
2598	0.996787
2599	0.996756
2600	0.996723
2601	0.996689
2602	0.996653
2603	0.996618
2604	0.996581
2605	0.996546
2606	0.996511
2607	0.996477
2608	0.996444
2609	0.996412
2610	0.996384
2611	0.996357
2612	0.996332
2613	0.99631
2614	0.99629
2615	0.996273
2616	0.99626
2617	0.996249
2618	0.99624
2619	0.996235
2620	0.99623
2621	0.996227
2622	0.996228
2623	0.99623
2624	0.996236
2625	0.996244
2626	0.996255
2627	0.99627
2628	0.996289
2629	0.996309
2630	0.996333
2631	0.996359
2632	0.996388
2633	0.996419
2634	0.996455
2635	0.996492
2636	0.996531
2637	0.996574
2638	0.996617
2639	0.99666
2640	0.996707
2641	0.996753
2642	0.996799
2643	0.996845
2644	0.996891
2645	0.996936
2646	0.99698
2647	0.997023
2648	0.997057
2649	0.997086
2650	0.997111
2651	0.997133
2652	0.99715
2653	0.997165
2654	0.997175
2655	0.99718
2656	0.997182
2657	0.997182
2658	0.99718
2659	0.997175
2660	0.997165
2661	0.997153
2662	0.997138
2663	0.997121
2664	0.997101
2665	0.997079
2666	0.997057
2667	0.997032
2668	0.997005
2669	0.996978
2670	0.996948
2671	0.996917
2672	0.996883
2673	0.996852
2674	0.996819
2675	0.996786
2676	0.996754
2677	0.996722
2678	0.996687
2679	0.996655
2680	0.996623
2681	0.996591
2682	0.996561
2683	0.996534
2684	0.996509
2685	0.996487
2686	0.996469
2687	0.996453
2688	0.996442
2689	0.996435
2690	0.996429
2691	0.996426
2692	0.996428
2693	0.996433
2694	0.996442
2695	0.996452
2696	0.996468
2697	0.996487
2698	0.996509
2699	0.996537
2700	0.996568
2701	0.996604
2702	0.996641
2703	0.996682
2704	0.996728
2705	0.996773
2706	0.996821
2707	0.996865
2708	0.996912
2709	0.996959
2710	0.997002
2711	0.997048
2712	0.997093
2713	0.997136
2714	0.997176
2715	0.997213
2716	0.997245
2717	0.997277
2718	0.997305
2719	0.997331
2720	0.997353
2721	0.997375
2722	0.997395
2723	0.997413
2724	0.997429
2725	0.997442
2726	0.99745
2727	0.997455
2728	0.997454
2729	0.997449
2730	0.997291
2731	0.997428
2732	0.997412
2733	0.997391
2734	0.997368
2735	0.997343
2736	0.997313
2737	0.997281
2738	0.997247
2739	0.997211
2740	0.997175
2741	0.997138
2742	0.997101
2743	0.997063
2744	0.997028
2745	0.996991
2746	0.996958
2747	0.996925
2748	0.996893
2749	0.996863
2750	0.996833
2751	0.996805
2752	0.996778
2753	0.996756
2754	0.996736
2755	0.996719
2756	0.996706
2757	0.996695
2758	0.996687
2759	0.996682
2760	0.996683
2761	0.996684
2762	0.996688
2763	0.996696
2764	0.996709
2765	0.996722
2766	0.996742
2767	0.996765
2768	0.996792
2769	0.996823
2770	0.99686
2771	0.996899
2772	0.996944
2773	0.996992
2774	0.99704
2775	0.99709
2776	0.997139
2777	0.997189
2778	0.99724
2779	0.99729
2780	0.997342
2781	0.997392
2782	0.997441
2783	0.997484
2784	0.997525
2785	0.997561
2786	0.997596
2787	0.997624
2788	0.997651
2789	0.997671
2790	0.997691
2791	0.997708
2792	0.997722
2793	0.997734
2794	0.997741
2795	0.997746
2796	0.997745
2797	0.997742
2798	0.997736
2799	0.997726
2800	0.997714
2801	0.997698
2802	0.997678
2803	0.997655
2804	0.997627
2805	0.997595
2806	0.99756
2807	0.99752
2808	0.997478
2809	0.997432
2810	0.997385
2811	0.997337
2812	0.997291
2813	0.997245
2814	0.997201
2815	0.997159
2816	0.99712
2817	0.997082
2818	0.997047
2819	0.997014
2820	0.996984
2821	0.996956
2822	0.996931
2823	0.99691
2824	0.996894
2825	0.99688
2826	0.996871
2827	0.996866
2828	0.996866
2829	0.99687
2830	0.996874
2831	0.996884
2832	0.996896
2833	0.996912
2834	0.996932
2835	0.996956
2836	0.996985
2837	0.99702
2838	0.997059
2839	0.997099
2840	0.997144
2841	0.997195
2842	0.997246
2843	0.997301
2844	0.997357
2845	0.997417
2846	0.997475
2847	0.997532
2848	0.997588
2849	0.997644
2850	0.997697
2851	0.997744
2852	0.997791
2853	0.997833
2854	0.99787
2855	0.997906
2856	0.997939
2857	0.997968
2858	0.997993
2859	0.998015
2860	0.998031
2861	0.998042
2862	0.998051
2863	0.998055
2864	0.998057
2865	0.998053
2866	0.998048
2867	0.998036
2868	0.998023
2869	0.998005
2870	0.997984
2871	0.997957
2872	0.997925
2873	0.997889
2874	0.997848
2875	0.997804
2876	0.997759
2877	0.997712
2878	0.997666
2879	0.99762
2880	0.99757
2881	0.997522
2882	0.997474
2883	0.997424
2884	0.997378
2885	0.997335
2886	0.997297
2887	0.997262
2888	0.99723
2889	0.997201
2890	0.997176
2891	0.997154
2892	0.997135
2893	0.997121
2894	0.997111
2895	0.997104
2896	0.997102
2897	0.997104
2898	0.997109
2899	0.997119
2900	0.997131
2901	0.997149
2902	0.99717
2903	0.997195
2904	0.997225
2905	0.99726
2906	0.997303
2907	0.997348
2908	0.997398
2909	0.997453
2910	0.997509
2911	0.997569
2912	0.99763
2913	0.99769
2914	0.997749
2915	0.997809
2916	0.997865
2917	0.997921
2918	0.997976
2919	0.998027
2920	0.998075
2921	0.998121
2922	0.998161
2923	0.998202
2924	0.998236
2925	0.998265
2926	0.99829
2927	0.998312
2928	0.998329
2929	0.998344
2930	0.998356
2931	0.998363
2932	0.998367
2933	0.998367
2934	0.998361
2935	0.998352
2936	0.998338
2937	0.998317
2938	0.998292
2939	0.998263
2940	0.998227
2941	0.998189
2942	0.998149
2943	0.998101
2944	0.998049
2945	0.997997
2946	0.997941
2947	0.997885
2948	0.997831
2949	0.997777
2950	0.997722
2951	0.997671
2952	0.997623
2953	0.997578
2954	0.997535
2955	0.997496
2956	0.997461
2957	0.997428
2958	0.997399
2959	0.997374
2960	0.997354
2961	0.997336
2962	0.997324
2963	0.997317
2964	0.997313
2965	0.997314
2966	0.997318
2967	0.997328
2968	0.997342
2969	0.997359
2970	0.997383
2971	0.997411
2972	0.997443
2973	0.99748
2974	0.997522
2975	0.997569
2976	0.99762
2977	0.997677
2978	0.997737
2979	0.9978
2980	0.997867
2981	0.997935
2982	0.998006
2983	0.998076
2984	0.998146
2985	0.998212
2986	0.998277
2987	0.998336
2988	0.998389
2989	0.998437
2990	0.998482
2991	0.998524
2992	0.998561
2993	0.998594
2994	0.998622
2995	0.998649
2996	0.998668
2997	0.998685
2998	0.998698
2999	0.998706
3000	0.998708
3001	0.998705
3002	0.998699
3003	0.998689
3004	0.998673
3005	0.99865
3006	0.998623
3007	0.998593
3008	0.998555
3009	0.998515
3010	0.99847
3011	0.998419
3012	0.998366
3013	0.99831
3014	0.998251
3015	0.998191
3016	0.998129
3017	0.998067
3018	0.998004
3019	0.997945
3020	0.997886
3021	0.997833
3022	0.997783
3023	0.997734
3024	0.997691
3025	0.997652
3026	0.997618
3027	0.997591
3028	0.997567
3029	0.997546
3030	0.997533
3031	0.997521
3032	0.997513
3033	0.99751
3034	0.997511
3035	0.997517
3036	0.997528
3037	0.997542
3038	0.997561
3039	0.997587
3040	0.997617
3041	0.997653
3042	0.997694
3043	0.99774
3044	0.997792
3045	0.997849
3046	0.997911
3047	0.997975
3048	0.998045
3049	0.998117
3050	0.99819
3051	0.998267
3052	0.998341
3053	0.998414
3054	0.998483
3055	0.998551
3056	0.998614
3057	0.998673
3058	0.998728
3059	0.998776
3060	0.998817
3061	0.998855
3062	0.998885
3063	0.998915
3064	0.998936
3065	0.998956
3066	0.998971
3067	0.998978
3068	0.998981
3069	0.99898
3070	0.998973
3071	0.998962
3072	0.998946
3073	0.998926
3074	0.998901
3075	0.99887
3076	0.998834
3077	0.998792
3078	0.998747
3079	0.998697
3080	0.998644
3081	0.998587
3082	0.99853
3083	0.998469
3084	0.998407
3085	0.998343
3086	0.998281
3087	0.998219
3088	0.998158
3089	0.998098
3090	0.998042
3091	0.997987
3092	0.997939
3093	0.997893
3094	0.997851
3095	0.997814
3096	0.997784
3097	0.997756
3098	0.997736
3099	0.997721
3100	0.997708
3101	0.997703
3102	0.9977
3103	0.997703
3104	0.997709
3105	0.997721
3106	0.997738
3107	0.997759
3108	0.997785
3109	0.997817
3110	0.997855
3111	0.997897
3112	0.997943
3113	0.997994
3114	0.998049
3115	0.998107
3116	0.99817
3117	0.998235
3118	0.9983
3119	0.998369
3120	0.998438
3121	0.998506
3122	0.998571
3123	0.998636
3124	0.998698
3125	0.998758
3126	0.998813
3127	0.998867
3128	0.998916
3129	0.998962
3130	0.999003
3131	0.999044
3132	0.999079
3133	0.99911
3134	0.999136
3135	0.999154
3136	0.999169
3137	0.999179
3138	0.999184
3139	0.999181
3140	0.999172
3141	0.999155
3142	0.99913
3143	0.999098
3144	0.999063
3145	0.999023
3146	0.998981
3147	0.998932
3148	0.998881
3149	0.998825
3150	0.998765
3151	0.998703
3152	0.998639
3153	0.998577
3154	0.998515
3155	0.998455
3156	0.998398
3157	0.998341
3158	0.998286
3159	0.998236
3160	0.998189
3161	0.998146
3162	0.998107
3163	0.998071
3164	0.998038
3165	0.998011
3166	0.997986
3167	0.997966
3168	0.997951
3169	0.99794
3170	0.997934
3171	0.997932
3172	0.997932
3173	0.997937
3174	0.997946
3175	0.997962
3176	0.997982
3177	0.998007
3178	0.998039
3179	0.998076
3180	0.998115
3181	0.998161
3182	0.998211
3183	0.998265
3184	0.998325
3185	0.998386
3186	0.998449
3187	0.998513
3188	0.998577
3189	0.998639
3190	0.998701
3191	0.99876
3192	0.998816
3193	0.99887
3194	0.998919
3195	0.998969
3196	0.999013
3197	0.999056
3198	0.999094
3199	0.999129
3200	0.999158
3201	0.999185
3202	0.999209
3203	0.99923
3204	0.999247
3205	0.999257
3206	0.999259
3207	0.999254
3208	0.999244
3209	0.999231
3210	0.999215
3211	0.999195
3212	0.999171
3213	0.999142
3214	0.999109
3215	0.999071
3216	0.999029
3217	0.998983
3218	0.998937
3219	0.998886
3220	0.998832
3221	0.998774
3222	0.998718
3223	0.998661
3224	0.998603
3225	0.99855
3226	0.998497
3227	0.998447
3228	0.998399
3229	0.998353
3230	0.99831
3231	0.998273
3232	0.998238
3233	0.998207
3234	0.998182
3235	0.998161
3236	0.998145
3237	0.998134
3238	0.998125
3239	0.998121
3240	0.99812
3241	0.998124
3242	0.99813
3243	0.998143
3244	0.998161
3245	0.998183
3246	0.998211
3247	0.998243
3248	0.99828
3249	0.998322
3250	0.998367
3251	0.998417
3252	0.998471
3253	0.998523
3254	0.998582
3255	0.998637
3256	0.998692
3257	0.998746
3258	0.998799
3259	0.998849
3260	0.998897
3261	0.998944
3262	0.998989
3263	0.999031
3264	0.999073
3265	0.999111
3266	0.999148
3267	0.999183
3268	0.999214
3269	0.999242
3270	0.999266
3271	0.999287
3272	0.999304
3273	0.999313
3274	0.999319
3275	0.999321
3276	0.999318
3277	0.999313
3278	0.999301
3279	0.999284
3280	0.999262
3281	0.999235
3282	0.999202
3283	0.999161
3284	0.999119
3285	0.999072
3286	0.999025
3287	0.998977
3288	0.99893
3289	0.998881
3290	0.998834
3291	0.998788
3292	0.998743
3293	0.998699
3294	0.998657
3295	0.998616
3296	0.998578
3297	0.99854
3298	0.998505
3299	0.998474
3300	0.998446
3301	0.99842
3302	0.998396
3303	0.998375
3304	0.998358
3305	0.998342
3306	0.998331
3307	0.998322
3308	0.998318
3309	0.99832
3310	0.998327
3311	0.998341
3312	0.998356
3313	0.998378
3314	0.998405
3315	0.998435
3316	0.998471
3317	0.99851
3318	0.998553
3319	0.998599
3320	0.998646
3321	0.998698
3322	0.998747
3323	0.998799
3324	0.99885
3325	0.998901
3326	0.998951
3327	0.999001
3328	0.999048
3329	0.999093
3330	0.999133
3331	0.99917
3332	0.999204
3333	0.999235
3334	0.999265
3335	0.999291
3336	0.999315
3337	0.999338
3338	0.999358
3339	0.999376
3340	0.999389
3341	0.999401
3342	0.999407
3343	0.99941
3344	0.999408
3345	0.999401
3346	0.999388
3347	0.999373
3348	0.999351
3349	0.999326
3350	0.999298
3351	0.999265
3352	0.99923
3353	0.999192
3354	0.999151
3355	0.999111
3356	0.99907
3357	0.999028
3358	0.998985
3359	0.998942
3360	0.9989
3361	0.998862
3362	0.998826
3363	0.998791
3364	0.998759
3365	0.998729
3366	0.9987
3367	0.998676
3368	0.998655
3369	0.998636
3370	0.998619
3371	0.998602
3372	0.998589
3373	0.998575
3374	0.998562
3375	0.998552
3376	0.998547
3377	0.998544
3378	0.998547
3379	0.998555
3380	0.998568
3381	0.998581
3382	0.998602
3383	0.998627
3384	0.998655
3385	0.99869
3386	0.998729
3387	0.998766
3388	0.998809
3389	0.998851
3390	0.998894
3391	0.998939
3392	0.998984
3393	0.99903
3394	0.999074
3395	0.99912
3396	0.999162
3397	0.999204
3398	0.999241
3399	0.999277
3400	0.999307
3401	0.999335
3402	0.999361
3403	0.999384
3404	0.999407
3405	0.999428
3406	0.999446
3407	0.999462
3408	0.999472
3409	0.999478
3410	0.999483
3411	0.999484
3412	0.999483
3413	0.999482
3414	0.999477
3415	0.999471
3416	0.99946
3417	0.999448
3418	0.999427
3419	0.999402
3420	0.999372
3421	0.999341
3422	0.999306
3423	0.999271
3424	0.999234
3425	0.999198
3426	0.999161
3427	0.999124
3428	0.999087
3429	0.999055
3430	0.999024
3431	0.998994
3432	0.998967
3433	0.998943
3434	0.998922
3435	0.998904
3436	0.998889
3437	0.998874
3438	0.998861
3439	0.998847
3440	0.998838
3441	0.998828
3442	0.99882
3443	0.998813
3444	0.99881
3445	0.998809
3446	0.998812
3447	0.998817
3448	0.998827
3449	0.99884
3450	0.998857
3451	0.998873
3452	0.998893
3453	0.998919
3454	0.998948
3455	0.998978
3456	0.999011
3457	0.999048
3458	0.999087
3459	0.999125
3460	0.999166
3461	0.999207
3462	0.999246
3463	0.999286
3464	0.999321
3465	0.999356
3466	0.999391
3467	0.999424
3468	0.999455
3469	0.999484
3470	0.999512
3471	0.999538
3472	0.99956
3473	0.999579
3474	0.999593
3475	0.999602
3476	0.999609
3477	0.999614
3478	0.999617
3479	0.999622
3480	0.999621
3481	0.999621
3482	0.999615
3483	0.999608
3484	0.999594
3485	0.999579
3486	0.999561
3487	0.999541
3488	0.999515
3489	0.999489
3490	0.999458
3491	0.999426
3492	0.999394
3493	0.999361
3494	0.999327
3495	0.999296
3496	0.99926
3497	0.999229
3498	0.999197
3499	0.999167
3500	0.999139
3501	0.999115
3502	0.999088
3503	0.999068
3504	0.999048
3505	0.999032
3506	0.999016
3507	0.999001
3508	0.998989
3509	0.998979
3510	0.998971
3511	0.998964
3512	0.998959
3513	0.998957
3514	0.998958
3515	0.99896
3516	0.998966
3517	0.998977
3518	0.99899
3519	0.999005
3520	0.999026
3521	0.999049
3522	0.999078
3523	0.999108
3524	0.999143
3525	0.999178
3526	0.999216
3527	0.999255
3528	0.999296
3529	0.99934
3530	0.999383
3531	0.999426
3532	0.999465
3533	0.999501
3534	0.999535
3535	0.999568
3536	0.999599
3537	0.999627
3538	0.999653
3539	0.99968
3540	0.999703
3541	0.999725
3542	0.999742
3543	0.999757
3544	0.999767
3545	0.999775
3546	0.999779
3547	0.999782
3548	0.999783
3549	0.999782
3550	0.999776
3551	0.999769
3552	0.999756
3553	0.99974
3554	0.999719
3555	0.999694
3556	0.999666
3557	0.999639
3558	0.999611
3559	0.999583
3560	0.999554
3561	0.999524
3562	0.999493
3563	0.999461
3564	0.999427
3565	0.999395
3566	0.999363
3567	0.999331
3568	0.999301
3569	0.999273
3570	0.999247
3571	0.999224
3572	0.999201
3573	0.999181
3574	0.999163
3575	0.999148
3576	0.999135
3577	0.999121
3578	0.999111
3579	0.999101
3580	0.999095
3581	0.99909
3582	0.999089
3583	0.999092
3584	0.999098
3585	0.999109
3586	0.999122
3587	0.999137
3588	0.999154
3589	0.999174
3590	0.999195
3591	0.999221
3592	0.99925
3593	0.999281
3594	0.999315
3595	0.999352
3596	0.999391
3597	0.999428
3598	0.999465
3599	0.999501
3600	0.999537
3601	0.999572
3602	0.999607
3603	0.999641
3604	0.999675
3605	0.999704
3606	0.999733
3607	0.99976
3608	0.999786
3609	0.99981
3610	0.999833
3611	0.999857
3612	0.999875
3613	0.999891
3614	0.999902
3615	0.999906
3616	0.999909
